2024-09-22 07:01:24,440 [Server thread] INFO treasure2 | AbstractTreasureChestBlock.java:163 | AbstractTreasureChestBlock | newBlockEntity | tileEntity -> mod.gottsch.forge.treasure2.core.block.entity.CrystalSkullChestBlockEntity@6cdd8064 @ BlockPos{x=-73, y=39, z=-953}
2024-09-23 23:10:05,556 [Render thread] INFO treasure2 | AbstractTreasureChestBlock.java:162 | AbstractTreasureChestBlock | newBlockEntity | lockStates -> [LockState [slot=LockSlot [index=0, face=NORTH, xOffset=0.5, yOffset=0.3, zOffset=0.05, rotation=0.0], lockItem=null], LockState [slot=LockSlot [index=1, face=EAST, xOffset=0.95, yOffset=0.3, zOffset=0.5, rotation=90.0], lockItem=null], LockState [slot=LockSlot [index=2, face=WEST, xOffset=0.05, yOffset=0.3, zOffset=0.5, rotation=-90.0], lockItem=null]]
2024-09-23 23:10:05,557 [Render thread] INFO treasure2 | AbstractTreasureChestBlock.java:163 | AbstractTreasureChestBlock | newBlockEntity | tileEntity -> mod.gottsch.forge.treasure2.core.block.entity.WoodChestBlockEntity@4b10fc8d @ BlockPos{x=-167, y=69, z=157}
2024-09-24 02:10:13,504 [Worker-ResourceReload-0] WARN treasure2 | TreasureLootTableRegistry.java:169 | unable to locate file in jar -> data/treasure2/loot_tables/chests
2024-09-24 02:10:13,511 [Worker-ResourceReload-0] WARN treasure2 | TreasureLootTableRegistry.java:169 | unable to locate file in jar -> data/treasure2/loot_tables/wishables
2024-09-24 02:10:13,558 [Worker-ResourceReload-6] WARN treasure2 | TreasureLootTableRegistry.java:169 | unable to locate file in jar -> data/treasure2/loot_tables/injects
2024-09-24 02:12:43,736 [Render thread] INFO treasure2 | WorldEventHandler.java:55 | In world load event
2024-09-24 02:12:44,567 [Render thread] INFO treasure2 | TreasureTags.java:126 | in tags updated event
2024-09-24 02:12:44,568 [Render thread] INFO treasure2 | TreasureTags.java:143 | registering key -> treasure2:stone_key by rarity -> COMMON
2024-09-24 02:12:44,568 [Render thread] INFO treasure2 | TreasureTags.java:143 | registering key -> treasure2:leaf_key by rarity -> UNCOMMON
2024-09-24 02:12:44,568 [Render thread] INFO treasure2 | TreasureTags.java:143 | registering key -> treasure2:gold_key by rarity -> SCARCE
2024-09-24 02:12:44,568 [Render thread] INFO treasure2 | TreasureTags.java:143 | registering key -> treasure2:diamond_key by rarity -> RARE
2024-09-24 02:12:44,569 [Render thread] INFO treasure2 | TreasureTags.java:143 | registering key -> treasure2:thiefs_lock_pick by rarity -> UNCOMMON
2024-09-24 02:12:44,569 [Render thread] INFO treasure2 | TreasureTags.java:143 | registering key -> treasure2:ember_key by rarity -> SCARCE
2024-09-24 02:12:44,569 [Render thread] INFO treasure2 | TreasureTags.java:143 | registering key -> treasure2:wood_key by rarity -> COMMON
2024-09-24 02:12:44,569 [Render thread] INFO treasure2 | TreasureTags.java:143 | registering key -> treasure2:metallurgists_key by rarity -> RARE
2024-09-24 02:12:44,569 [Render thread] INFO treasure2 | TreasureTags.java:143 | registering key -> treasure2:skeleton_key by rarity -> RARE
2024-09-24 02:12:44,569 [Render thread] INFO treasure2 | TreasureTags.java:143 | registering key -> treasure2:jewelled_key by rarity -> EPIC
2024-09-24 02:12:44,569 [Render thread] INFO treasure2 | TreasureTags.java:143 | registering key -> treasure2:ruby_key by rarity -> EPIC
2024-09-24 02:12:44,569 [Render thread] INFO treasure2 | TreasureTags.java:143 | registering key -> treasure2:onyx_key by rarity -> SCARCE
2024-09-24 02:12:44,569 [Render thread] INFO treasure2 | TreasureTags.java:143 | registering key -> treasure2:emerald_key by rarity -> RARE
2024-09-24 02:12:44,569 [Render thread] INFO treasure2 | TreasureTags.java:143 | registering key -> treasure2:lightning_key by rarity -> SCARCE
2024-09-24 02:12:44,569 [Render thread] INFO treasure2 | TreasureTags.java:143 | registering key -> treasure2:topaz_key by rarity -> SCARCE
2024-09-24 02:12:44,569 [Render thread] INFO treasure2 | TreasureTags.java:143 | registering key -> treasure2:sapphire_key by rarity -> EPIC
2024-09-24 02:12:44,569 [Render thread] INFO treasure2 | TreasureTags.java:143 | registering key -> treasure2:pilferers_lock_pick by rarity -> COMMON
2024-09-24 02:12:44,569 [Render thread] INFO treasure2 | TreasureTags.java:143 | registering key -> treasure2:iron_key by rarity -> UNCOMMON
2024-09-24 02:12:44,569 [Render thread] INFO treasure2 | TreasureTags.java:143 | registering key -> treasure2:wither_key by rarity -> RARE
2024-09-24 02:12:44,569 [Render thread] INFO treasure2 | TreasureTags.java:143 | registering key -> treasure2:spider_key by rarity -> SCARCE
2024-09-24 02:12:44,569 [Render thread] INFO treasure2 | TreasureTags.java:143 | registering key -> treasure2:one_key by rarity -> MYTHICAL
2024-09-24 02:12:44,570 [Render thread] INFO treasure2 | TreasureTags.java:158 | registering lock -> treasure2:onyx_lock by rarity -> SCARCE
2024-09-24 02:12:44,570 [Render thread] INFO treasure2 | TreasureTags.java:158 | registering lock -> treasure2:spider_lock by rarity -> SCARCE
2024-09-24 02:12:44,570 [Render thread] INFO treasure2 | TreasureTags.java:158 | registering lock -> treasure2:emerald_lock by rarity -> RARE
2024-09-24 02:12:44,570 [Render thread] INFO treasure2 | TreasureTags.java:158 | registering lock -> treasure2:ruby_lock by rarity -> EPIC
2024-09-24 02:12:44,570 [Render thread] INFO treasure2 | TreasureTags.java:158 | registering lock -> treasure2:stone_lock by rarity -> COMMON
2024-09-24 02:12:44,570 [Render thread] INFO treasure2 | TreasureTags.java:158 | registering lock -> treasure2:leaf_lock by rarity -> UNCOMMON
2024-09-24 02:12:44,570 [Render thread] INFO treasure2 | TreasureTags.java:158 | registering lock -> treasure2:sapphire_lock by rarity -> EPIC
2024-09-24 02:12:44,570 [Render thread] INFO treasure2 | TreasureTags.java:158 | registering lock -> treasure2:diamond_lock by rarity -> RARE
2024-09-24 02:12:44,570 [Render thread] INFO treasure2 | TreasureTags.java:158 | registering lock -> treasure2:ember_lock by rarity -> SCARCE
2024-09-24 02:12:44,570 [Render thread] INFO treasure2 | TreasureTags.java:158 | registering lock -> treasure2:gold_lock by rarity -> SCARCE
2024-09-24 02:12:44,570 [Render thread] INFO treasure2 | TreasureTags.java:158 | registering lock -> treasure2:wood_lock by rarity -> COMMON
2024-09-24 02:12:44,570 [Render thread] INFO treasure2 | TreasureTags.java:158 | registering lock -> treasure2:iron_lock by rarity -> UNCOMMON
2024-09-24 02:12:44,570 [Render thread] INFO treasure2 | TreasureTags.java:158 | registering lock -> treasure2:topaz_lock by rarity -> SCARCE
2024-09-24 02:12:44,571 [Render thread] INFO treasure2 | TreasureTags.java:175 | registering chest -> treasure2:viking_chest by rarity -> UNCOMMON
2024-09-24 02:12:44,571 [Render thread] INFO treasure2 | TreasureTags.java:175 | registering chest -> treasure2:pirate_chest by rarity -> SCARCE
2024-09-24 02:12:44,571 [Render thread] INFO treasure2 | TreasureTags.java:175 | registering chest -> treasure2:safe by rarity -> RARE
2024-09-24 02:12:44,571 [Render thread] INFO treasure2 | TreasureTags.java:175 | registering chest -> treasure2:cauldron_chest by rarity -> CAULDRON
2024-09-24 02:12:44,571 [Render thread] INFO treasure2 | TreasureTags.java:175 | registering chest -> treasure2:crate_chest by rarity -> UNCOMMON
2024-09-24 02:12:44,571 [Render thread] INFO treasure2 | TreasureTags.java:175 | registering chest -> treasure2:crate_chest_moldy by rarity -> COMMON
2024-09-24 02:12:44,571 [Render thread] INFO treasure2 | TreasureTags.java:175 | registering chest -> treasure2:dread_pirate_chest by rarity -> EPIC
2024-09-24 02:12:44,571 [Render thread] INFO treasure2 | TreasureTags.java:175 | registering chest -> treasure2:spider_chest by rarity -> RARE
2024-09-24 02:12:44,571 [Render thread] INFO treasure2 | TreasureTags.java:175 | registering chest -> treasure2:ironbound_chest by rarity -> UNCOMMON
2024-09-24 02:12:44,571 [Render thread] INFO treasure2 | TreasureTags.java:175 | registering chest -> treasure2:skull_chest by rarity -> SKULL
2024-09-24 02:12:44,571 [Render thread] INFO treasure2 | TreasureTags.java:175 | registering chest -> treasure2:milk_crate by rarity -> COMMON
2024-09-24 02:12:44,571 [Render thread] INFO treasure2 | TreasureTags.java:175 | registering chest -> treasure2:gold_skull_chest by rarity -> GOLD_SKULL
2024-09-24 02:12:44,571 [Render thread] INFO treasure2 | TreasureTags.java:175 | registering chest -> treasure2:gold_strongbox by rarity -> RARE
2024-09-24 02:12:44,571 [Render thread] INFO treasure2 | TreasureTags.java:175 | registering chest -> treasure2:iron_strongbox by rarity -> SCARCE
2024-09-24 02:12:44,571 [Render thread] INFO treasure2 | TreasureTags.java:175 | registering chest -> treasure2:crystal_skull_chest by rarity -> CRYSTAL_SKULL
2024-09-24 02:12:44,571 [Render thread] INFO treasure2 | TreasureTags.java:175 | registering chest -> treasure2:wood_chest by rarity -> COMMON
2024-09-24 02:12:44,571 [Render thread] INFO treasure2 | TreasureTags.java:175 | registering chest -> treasure2:wither_chest by rarity -> WITHER
2024-09-24 02:12:44,572 [Render thread] INFO treasure2 | TreasureTags.java:175 | registering chest -> treasure2:compressor_chest by rarity -> EPIC
2024-09-24 02:12:44,572 [Render thread] INFO treasure2 | TreasureTags.java:175 | registering chest -> treasure2:cardboard_box by rarity -> COMMON
2024-09-24 02:12:44,572 [Render thread] INFO treasure2 | TreasureTags.java:192 | registering wishable -> magictreasures:ruby by rarity -> RARE
2024-09-24 02:12:44,572 [Render thread] INFO treasure2 | TreasureTags.java:192 | registering wishable -> magictreasures:white_pearl by rarity -> RARE
2024-09-24 02:12:44,572 [Render thread] INFO treasure2 | TreasureTags.java:192 | registering wishable -> treasure2:onyx by rarity -> RARE
2024-09-24 02:12:44,572 [Render thread] INFO treasure2 | TreasureTags.java:192 | registering wishable -> treasure2:ruby by rarity -> RARE
2024-09-24 02:12:44,572 [Render thread] INFO treasure2 | TreasureTags.java:192 | registering wishable -> treasure2:white_pearl by rarity -> RARE
2024-09-24 02:12:44,572 [Render thread] INFO treasure2 | TreasureTags.java:192 | registering wishable -> magictreasures:sapphire by rarity -> EPIC
2024-09-24 02:12:44,572 [Render thread] INFO treasure2 | TreasureTags.java:192 | registering wishable -> magictreasures:black_pearl by rarity -> EPIC
2024-09-24 02:12:44,572 [Render thread] INFO treasure2 | TreasureTags.java:192 | registering wishable -> treasure2:sapphire by rarity -> EPIC
2024-09-24 02:12:44,572 [Render thread] INFO treasure2 | TreasureTags.java:192 | registering wishable -> treasure2:black_pearl by rarity -> EPIC
2024-09-24 02:12:44,572 [Render thread] INFO treasure2 | TreasureTags.java:192 | registering wishable -> magictreasures:topaz by rarity -> SCARCE
2024-09-24 02:12:44,572 [Render thread] INFO treasure2 | TreasureTags.java:192 | registering wishable -> magictreasures:onyx by rarity -> SCARCE
2024-09-24 02:12:44,572 [Render thread] INFO treasure2 | TreasureTags.java:192 | registering wishable -> magictreasures:jadeite by rarity -> SCARCE
2024-09-24 02:12:44,573 [Render thread] INFO treasure2 | TreasureTags.java:192 | registering wishable -> treasure2:gold_coin by rarity -> SCARCE
2024-09-24 02:12:44,573 [Render thread] INFO treasure2 | TreasureTags.java:192 | registering wishable -> treasure2:topaz by rarity -> SCARCE
2024-09-24 02:12:44,573 [Render thread] INFO treasure2 | TreasureTags.java:192 | registering wishable -> minecraft:diamond by rarity -> SCARCE
2024-09-24 02:12:44,573 [Render thread] INFO treasure2 | TreasureTags.java:192 | registering wishable -> minecraft:emerald by rarity -> SCARCE
2024-09-24 02:12:44,573 [Render thread] INFO treasure2 | TreasureTags.java:192 | registering wishable -> treasure2:silver_coin by rarity -> UNCOMMON
2024-09-24 02:12:44,573 [Render thread] INFO treasure2 | TreasureTags.java:192 | registering wishable -> treasure2:copper_coin by rarity -> COMMON
2024-09-24 02:48:43,339 [Render thread] INFO treasure2 | WorldEventHandler.java:55 | In world load event
2024-09-24 04:45:05,734 [Render thread] INFO treasure2 | WorldEventHandler.java:55 | In world load event
2024-09-24 04:45:48,484 [Render thread] INFO treasure2 | WorldEventHandler.java:55 | In world load event
2024-09-24 05:10:53,641 [Render thread] INFO treasure2 | WorldEventHandler.java:55 | In world load event
2024-09-24 06:07:55,558 [Worker-ResourceReload-0] WARN treasure2 | TreasureLootTableRegistry.java:169 | unable to locate file in jar -> data/treasure2/loot_tables/chests
2024-09-24 06:07:55,564 [Worker-ResourceReload-0] WARN treasure2 | TreasureLootTableRegistry.java:169 | unable to locate file in jar -> data/treasure2/loot_tables/wishables
2024-09-24 06:07:55,617 [Worker-ResourceReload-6] WARN treasure2 | TreasureLootTableRegistry.java:169 | unable to locate file in jar -> data/treasure2/loot_tables/injects
2024-09-24 06:09:39,984 [Render thread] INFO treasure2 | TreasureTags.java:126 | in tags updated event
2024-09-24 06:09:39,985 [Render thread] INFO treasure2 | TreasureTags.java:143 | registering key -> treasure2:stone_key by rarity -> COMMON
2024-09-24 06:09:39,985 [Render thread] INFO treasure2 | TreasureTags.java:143 | registering key -> treasure2:leaf_key by rarity -> UNCOMMON
2024-09-24 06:09:39,985 [Render thread] INFO treasure2 | TreasureTags.java:143 | registering key -> treasure2:gold_key by rarity -> SCARCE
2024-09-24 06:09:39,985 [Render thread] INFO treasure2 | TreasureTags.java:143 | registering key -> treasure2:diamond_key by rarity -> RARE
2024-09-24 06:09:39,985 [Render thread] INFO treasure2 | TreasureTags.java:143 | registering key -> treasure2:thiefs_lock_pick by rarity -> UNCOMMON
2024-09-24 06:09:39,985 [Render thread] INFO treasure2 | TreasureTags.java:143 | registering key -> treasure2:ember_key by rarity -> SCARCE
2024-09-24 06:09:39,985 [Render thread] INFO treasure2 | TreasureTags.java:143 | registering key -> treasure2:wood_key by rarity -> COMMON
2024-09-24 06:09:39,985 [Render thread] INFO treasure2 | TreasureTags.java:143 | registering key -> treasure2:metallurgists_key by rarity -> RARE
2024-09-24 06:09:39,985 [Render thread] INFO treasure2 | TreasureTags.java:143 | registering key -> treasure2:skeleton_key by rarity -> RARE
2024-09-24 06:09:39,985 [Render thread] INFO treasure2 | TreasureTags.java:143 | registering key -> treasure2:jewelled_key by rarity -> EPIC
2024-09-24 06:09:39,985 [Render thread] INFO treasure2 | TreasureTags.java:143 | registering key -> treasure2:ruby_key by rarity -> EPIC
2024-09-24 06:09:39,985 [Render thread] INFO treasure2 | TreasureTags.java:143 | registering key -> treasure2:onyx_key by rarity -> SCARCE
2024-09-24 06:09:39,985 [Render thread] INFO treasure2 | TreasureTags.java:143 | registering key -> treasure2:emerald_key by rarity -> RARE
2024-09-24 06:09:39,985 [Render thread] INFO treasure2 | TreasureTags.java:143 | registering key -> treasure2:lightning_key by rarity -> SCARCE
2024-09-24 06:09:39,985 [Render thread] INFO treasure2 | TreasureTags.java:143 | registering key -> treasure2:topaz_key by rarity -> SCARCE
2024-09-24 06:09:39,985 [Render thread] INFO treasure2 | TreasureTags.java:143 | registering key -> treasure2:sapphire_key by rarity -> EPIC
2024-09-24 06:09:39,986 [Render thread] INFO treasure2 | TreasureTags.java:143 | registering key -> treasure2:pilferers_lock_pick by rarity -> COMMON
2024-09-24 06:09:39,986 [Render thread] INFO treasure2 | TreasureTags.java:143 | registering key -> treasure2:iron_key by rarity -> UNCOMMON
2024-09-24 06:09:39,986 [Render thread] INFO treasure2 | TreasureTags.java:143 | registering key -> treasure2:wither_key by rarity -> RARE
2024-09-24 06:09:39,986 [Render thread] INFO treasure2 | TreasureTags.java:143 | registering key -> treasure2:spider_key by rarity -> SCARCE
2024-09-24 06:09:39,986 [Render thread] INFO treasure2 | TreasureTags.java:143 | registering key -> treasure2:one_key by rarity -> MYTHICAL
2024-09-24 06:09:39,986 [Render thread] INFO treasure2 | TreasureTags.java:158 | registering lock -> treasure2:onyx_lock by rarity -> SCARCE
2024-09-24 06:09:39,986 [Render thread] INFO treasure2 | TreasureTags.java:158 | registering lock -> treasure2:spider_lock by rarity -> SCARCE
2024-09-24 06:09:39,986 [Render thread] INFO treasure2 | TreasureTags.java:158 | registering lock -> treasure2:emerald_lock by rarity -> RARE
2024-09-24 06:09:39,986 [Render thread] INFO treasure2 | TreasureTags.java:158 | registering lock -> treasure2:ruby_lock by rarity -> EPIC
2024-09-24 06:09:39,986 [Render thread] INFO treasure2 | TreasureTags.java:158 | registering lock -> treasure2:stone_lock by rarity -> COMMON
2024-09-24 06:09:39,986 [Render thread] INFO treasure2 | TreasureTags.java:158 | registering lock -> treasure2:leaf_lock by rarity -> UNCOMMON
2024-09-24 06:09:39,986 [Render thread] INFO treasure2 | TreasureTags.java:158 | registering lock -> treasure2:sapphire_lock by rarity -> EPIC
